folder	filename	path	width	height	xmin	ymin	xmax	ymax				name
images	24798828_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798828_aug.jpg	919	606	23	0	749	606				Chiroptera
images	24798829_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798829_aug.jpg	575	917	0	259	575	880				Chiroptera
images	24798830_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798830_aug.jpg	901	593	92	0	841	593				Chiroptera
images	24798831_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798831_aug.jpg	910	606	105	0	873	606				Chiroptera
images	24798832_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798832_aug.jpg	604	887	0	157	604	845				Chiroptera
images	24798833_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798833_aug.jpg	600	934	0	82	600	850				Chiroptera
images	24798834_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798834_aug.jpg	601	925	0	0	601	925				Chiroptera
images	24798835_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798835_aug.jpg	576	889	0	34	576	664				Chiroptera
images	24798836_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798836_aug.jpg	580	901	0	111	580	886				Chiroptera
images	24798837_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798837_aug.jpg	601	893	0	15	601	765				Chiroptera
images	24798838_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798838_aug.jpg	913	594	180	0	892	594				Chiroptera
images	24798839_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798839_aug.jpg	866	600	142	0	843	600				Chiroptera
images	24798840_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798840_aug.jpg	913	585	0	0	740	585				Chiroptera
images	24798841_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798841_aug.jpg	884	555	106	0	749	555				Chiroptera
images	24798842_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798842_aug.jpg	897	597	144	0	753	597				Chiroptera
images	24798843_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798843_aug.jpg	596	927	0	155	596	888				Chiroptera
images	24798844_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798844_aug.jpg	583	909	0	0	583	909				Chiroptera
images	24798845_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798845_aug.jpg	595	911	0	217	595	896				Chiroptera
images	24798846_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798846_aug.jpg	530	351	25	0	471	351				Chiroptera
images	24798880_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798880_aug.jpg	1576	1185	170	0	1339	1151				Chiroptera
images	24798881_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798881_aug.jpg	1584	1181	161	0	1424	1181				Chiroptera
images	24798882_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798882_aug.jpg	1170	1580	0	0	1170	1240				Chiroptera
images	24798888_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798888_aug.jpg	1047	865	176	44	941	808				Chiroptera
images	24798889_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798889_aug.jpg	1137	927	26	0	1124	927				Chiroptera
images	24798890_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798890_aug.jpg	859	1280	0	33	859	946				Chiroptera
images	24798891_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798891_aug.jpg	1492	1004	371	119	1164	912				Chiroptera
images	24798892_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798892_aug.jpg	989	1227	0	0	989	1227				Chiroptera
images	24798893_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798893_aug.jpg	989	1356	0	0	989	1356				Chiroptera
images	24798894_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798894_aug.jpg	987	1290	0	195	980	1241				Chiroptera
images	24798895_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798895_aug.jpg	985	1235	0	0	985	1235				Chiroptera
images	24798896_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798896_aug.jpg	808	1063	0	0	808	880				Chiroptera
images	24798897_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798897_aug.jpg	999	1085	0	45	999	1078				Chiroptera
images	24798898_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798898_aug.jpg	1421	968	208	0	1150	968				Chiroptera
images	24798900_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798900_aug.jpg	995	1383	0	91	995	1022				Chiroptera
images	24798901_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798901_aug.jpg	826	1271	0	0	826	1031				Chiroptera
images	24798902_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798902_aug.jpg	877	1224	0	0	877	1050				Chiroptera
images	24798913_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798913_aug.jpg	608	463	43	0	521	462				Chiroptera
images	24798915_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798915_aug.jpg	313	576	0	170	313	537				Chiroptera
images	24798917_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798917_aug.jpg	1144	1684	0	352	1144	1598				Chiroptera
images	24798918_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798918_aug.jpg	390	569	0	2	390	449				Chiroptera
images	24798920_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798920_aug.jpg	658	1051	0	196	658	1022				Chiroptera
images	24798921_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798921_aug.jpg	683	1040	0	53	683	906				Chiroptera
images	24798922_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798922_aug.jpg	1038	685	0	0	1038	685				Chiroptera
images	24798923_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798923_aug.jpg	675	1030	0	181	675	1024				Chiroptera
images	24798924_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798924_aug.jpg	1042	677	152	0	1020	677				Chiroptera
images	24798925_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798925_aug.jpg	667	1069	0	0	667	1069				Chiroptera
images	24798926_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798926_aug.jpg	915	661	166	0	872	661				Chiroptera
images	24798927_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798927_aug.jpg	680	952	0	24	680	914				Chiroptera
images	24798928_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798928_aug.jpg	779	551	139	0	762	551				Chiroptera
images	24798929_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798929_aug.jpg	1042	678	19	0	833	678				Chiroptera
images	24798930_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798930_aug.jpg	1037	684	108	0	905	684				Chiroptera
images	24798931_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798931_aug.jpg	632	661	0	0	632	661				Chiroptera
images	24798932_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798932_aug.jpg	606	676	0	0	606	676				Chiroptera
images	24798935_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798935_aug.jpg	877	688	0	0	877	688				Chiroptera
images	24798936_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798936_aug.jpg	666	1034	0	0	666	1034				Chiroptera
images	24798937_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798937_aug.jpg	1042	679	51	0	791	679				Chiroptera
images	24798939_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798939_aug.jpg	1044	689	0	0	1044	689				Chiroptera
images	24798940_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798940_aug.jpg	1071	687	60	0	981	687				Chiroptera
images	24798941_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798941_aug.jpg	665	1012	0	170	665	970				Chiroptera
images	24798942_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798942_aug.jpg	678	1010	0	93	678	987				Chiroptera
images	24798943_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798943_aug.jpg	675	1030	0	144	675	954				Chiroptera
images	24798944_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798944_aug.jpg	1032	669	0	0	1032	669				Chiroptera
images	24798945_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798945_aug.jpg	1006	695	135	0	843	695				Chiroptera
images	24798946_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798946_aug.jpg	687	1031	0	0	687	1031				Chiroptera
images	24798947_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798947_aug.jpg	922	652	107	0	870	652				Chiroptera
images	24798962_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798962_aug.jpg	847	630	159	0	728	558				Chiroptera
images	24798963_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798963_aug.jpg	1007	756	69	0	942	756				Chiroptera
images	24798964_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798964_aug.jpg	1015	751	80	0	905	751				Chiroptera
images	24798965_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798965_aug.jpg	1010	744	159	0	855	744				Chiroptera
images	24798987_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798987_aug.jpg	1124	731	319	15	1014	709				Chiroptera
images	24798988_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798988_aug.jpg	1114	734	206	0	1071	734				Chiroptera
images	24798991_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798991_aug.jpg	1114	742	102	0	622	504				Chiroptera
images	24798992_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798992_aug.jpg	1127	738	129	23	835	729				Chiroptera
images	24798993_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798993_aug.jpg	1106	744	0	0	758	744				Chiroptera
images	24798995_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798995_aug.jpg	1116	744	102	0	838	744				Chiroptera
images	24798996_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798996_aug.jpg	1124	748	150	0	807	643				Chiroptera
images	24798997_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798997_aug.jpg	1124	744	39	0	806	744				Chiroptera
images	24798998_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798998_aug.jpg	1122	752	140	0	1043	752				Chiroptera
images	24798999_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24798999_aug.jpg	1129	731	161	0	992	731				Chiroptera
images	24799000_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799000_aug.jpg	1119	733	119	0	882	733				Chiroptera
images	24799001_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799001_aug.jpg	1114	736	93	33	789	729				Chiroptera
images	24799002_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799002_aug.jpg	1115	738	109	0	888	737				Chiroptera
images	24799003_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799003_aug.jpg	753	1113	0	77	753	1045				Chiroptera
images	24799004_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799004_aug.jpg	734	1115	0	128	734	984				Chiroptera
images	24799005_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799005_aug.jpg	725	1117	0	127	725	938				Chiroptera
images	24799006_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799006_aug.jpg	745	1113	0	272	745	1043				Chiroptera
images	24799007_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799007_aug.jpg	741	1123	0	154	741	972				Chiroptera
images	24799008_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799008_aug.jpg	1108	734	152	0	558	392				Chiroptera
images	24799009_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799009_aug.jpg	737	1115	0	0	737	1115				Chiroptera
images	24799010_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799010_aug.jpg	740	1117	0	0	740	1117				Chiroptera
images	24799011_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799011_aug.jpg	737	1109	0	0	737	1109				Chiroptera
images	24799012_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799012_aug.jpg	1118	744	59	0	987	744				Chiroptera
images	24799013_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799013_aug.jpg	2027	473	793	0	1437	473				Chiroptera
images	24799014_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799014_aug.jpg	717	472	70	0	638	472				Chiroptera
images	24799499_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799499_aug.jpg	738	1122	0	58	738	970				Chiroptera
images	24799645_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799645_aug.jpg	3121	2074	292	0	2990	2074				Chiroptera
images	24799646_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799646_aug.jpg	1634	2349	0	0	1634	2349				Chiroptera
images	24799647_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799647_aug.jpg	4256	2827	893	0	4122	2827				Chiroptera
images	24799648_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799648_aug.jpg	4248	2820	1176	157	3561	2542				Chiroptera
images	24799755_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24799755_aug.jpg	1022	664	455	167	820	532				Chiroptera
images	24800004_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24800004_aug.jpg	3021	2154	756	0	2995	2154				Chiroptera
images	24800082_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24800082_aug.jpg	1513	2035	0	0	1513	2035				Chiroptera
images	24800457_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24800457_aug.jpg	2031	1523	253	0	1846	1468				Chiroptera
images	24800490_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24800490_aug.jpg	1519	2038	0	229	1519	1808				Chiroptera
images	24839970_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24839970_aug.jpg	2031	1134	324	0	1530	1134				Chiroptera
images	24840626_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840626_aug.jpg	936	665	37	0	886	665				Chiroptera
images	24840627_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840627_aug.jpg	666	1046	0	33	666	731				Chiroptera
images	24840628_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840628_aug.jpg	1045	672	124	0	833	672				Chiroptera
images	24840630_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840630_aug.jpg	909	664	153	0	867	664				Chiroptera
images	24840633_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840633_aug.jpg	1056	685	169	0	941	685				Chiroptera
images	24840635_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840635_aug.jpg	1068	687	177	0	1041	687				Chiroptera
images	24840636_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840636_aug.jpg	1061	677	0	0	1061	677				Chiroptera
images	24840637_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840637_aug.jpg	1052	692	0	0	1052	692				Chiroptera
images	24840638_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840638_aug.jpg	1051	682	0	0	1051	682				Chiroptera
images	24840639_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840639_aug.jpg	1052	658	236	0	961	658				Chiroptera
images	24840642_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840642_aug.jpg	629	1060	0	200	629	963				Chiroptera
images	24840643_aug.jpg	/content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840643_aug.jpg	1051	667	10	0	911	667				Chiroptera
