identifier	taxonID	type	format	description	accessURI	furtherInformationURL	language	UsageTerms	Owner	agentID
d73ceeb509822fd67f5a53c8c11c5159	15b5e67f3734d1829f0a5cc9d7293590	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Acineta tuberosa Collected from Bodden, the brackish waters lying between the isles of Hiddensee and Ruegen (German Baltic Sea).Images were taken using Zeiss Universal with Canon 600D.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Probe aus dem Hiddenseer Bodden, der Brackwasserfläche zwischen den Inseln Hiddensee und Rügen. Mikrotechnik: Zeiss Universal, Kamera: Canon 600D. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Acineta-tuberosa-IMG-3730-1-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/24-Acineta-tuberosa.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
33a66e1bb98baa48f3978315dd88c505	15b5e67f3734d1829f0a5cc9d7293590	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Acineta tuberosa This picture made with water immersion objective without using a cover glass provides an apical look on an undisturbed Acineta. This picture was built up using 10 DIC frames with manual stacking technique. The scale bar indicates 50 µm. Collected from Bodden, the brackish waters lying between the isles of Hiddensee and Ruegen (German Baltic Sea).Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Dieses Bild ist mit einem Wasserimmersionsobjektiv aufgenommen und bietet eine apikale Blick auf eine ungestörte Acineta-Zelle. Tiefenschärfe durch Multiebenenabbildung aus 10 Bildebenen, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Hiddenseer Bodden, der Brackwasserfläche zwischen den Inseln Hiddensee und Rügen. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Tokophrya-040-100-P9294514-523-2-50mju-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/25-Acineta-tuberosa.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
913d9bbb468efc67a1f064eac6957c15	15b5e67f3734d1829f0a5cc9d7293590	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Acineta tuberosa Scale bar indicates 50 µm. Collected from Bodden, the brackish waters lying between the isles of Hiddensee and Ruegen (German Baltic Sea). The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus OM-M5 MKII.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Hiddenseer Bodden, der Brackwasserfläche zwischen den Inseln Hiddensee und Rügen. Mikrotechnik: Zeiss Universal, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Acineta-tuberosa-025-100-A25698-998-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/26-Acineta-tuberosa.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
2f2ebc1089b7eefed94c1797830d8625	15b5e67f3734d1829f0a5cc9d7293590	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Acineta tuberosa Scale bar indicates 25 µm. Sample from an on-site preflooder on the island of Hiddensee south of the village Kloster. Sampling date 10/2018. Images were taken using Zeiss Universal with Olympus OM-D M5 MKII.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Der Messbalken markiert eine Länge von 25 µm. Probe aus einem Bodden-Vorfluter auf Hiddensee südlich von Kloster. Datum der Aufsammlung: 10/2018. Mikrotechnik: Zeiss Universal, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Acineta-tuberosa-040-100-A023900-911-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/27-Acineta-tuberosa.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
98de50f9c19092922fb13e8fc97bd43a	15b5e67f3734d1829f0a5cc9d7293590	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Acineta tuberosa Scale bar indicates 25 µm. Sample from an on-site preflooder on the island of Hiddensee south of the village Kloster. Sampling date 10/2018. Images were taken using Zeiss Universal with Olympus OM-D M5 MKII.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Der Messbalken markiert eine Länge von 25 µm. Probe aus einem Bodden-Vorfluter auf Hiddensee südlich von Kloster. Datum der Aufsammlung: 10/2018. Mikrotechnik: Zeiss Universal, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Acineta-tuberosa-040-100-A023946-967-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/28-Acineta-tuberosa.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
d21a4023be6932f198a67152f966429b	15b5e67f3734d1829f0a5cc9d7293590	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Acineta tuberosa Suctoria at the base of the furka branches of copepods of the Harpacticidae family, which live in the aufwuchs on the wooden bank reinforcement. Sample from River Wakenitz (https://www.protectedplanet.net/319270) near Ratzeburg, Schleswig-Holstein. Sampling date 03/2023. Copyright Dr. Jürgen H. Ibs, Lübeck. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: River Wakenitz near Lübeck (Schleswig-Holstein, Germany) Latitude: 53.7818 Longitude: 10.7667 Suktorien am Ansatz der Furkaläste von Ruderfußkrebsen der Familie der Harpacticidae, die in Aufwuchs der hölzernen Uferbefestigung leben. Probe aus der Wakenitz (https://www.protectedplanet.net/319270) in der Nähe von Ratzeburg. Datum der Aufsammlung: 03/2023. Copyright Dr. Jürgen H. Ibs, Lübeck. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/2023-03-25-Wak-Acineta-tuberosa-2aufn_NEW.jpg	http://www.protisten.de/gallery-ALL/29-Acineta-tuberosa.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
e115cdc7ef7f202f2ee67b4988ae55fc	15b5e67f3734d1829f0a5cc9d7293590	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Acineta tuberosa Suctoria at the base of the furka branches of copepods of the Harpacticidae family. Sample from River Wakenitz (https://www.protectedplanet.net/319270) near Lübeck, Schleswig-Holstein. Sampling date 03/2023. Copyright Dr. Jürgen H. Ibs, Lübeck. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: River Wakenitz near Lübeck (Schleswig-Holstein, Germany) Latitude: 53.7818 Longitude: 10.7667 Suktorien am Ansatz der Furkaläste von Ruderfußkrebsen der Familie der Harpacticidae. Probe aus der Wakenitz (https://www.protectedplanet.net/319270) bei Lübeck. Datum der Aufsammlung: 03/2023. Copyright Dr. Jürgen H. Ibs, Lübeck. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/2023-03-25-Wak-Acineta-tuberosa-3aufn_NEW.jpg	http://www.protisten.de/gallery-ALL/30-Acineta-tuberosa.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
16043b0ddcf4417c2eb5c7bfe035ebbb	19326d9125c5b1c8bc2ca1517368b3e9	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Actinophrys sol Focus on nucleus in the center of the cell. Scale bar indicates 50 µm. Sample from a pond situated in the vicinity of Lake Constance. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond situated in the vicinity of Lake Constance (Germany) Latitude: 47.734945 Longitude: 9.091097 Fokuseben auf dem Zellkern, der in der Zellmitte liegt. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus einem Teich in der Nähe des Bodensees. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Actinophrys-sol-025-125-P9282702-BOD_NEW.jpg	http://www.protisten.de/gallery-ALL/31-Actinophrys-sol.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
a1a4bf67038be5213ce6057ec1770882	19326d9125c5b1c8bc2ca1517368b3e9	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Actinophrys sol Focus on food vacuole. Scale bar indicates 50 µm. Sample from a pond situated in the vicinity of Lake Constance. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond situated in the vicinity of Lake Constance (Germany) Latitude: 47.734945 Longitude: 9.091097 Fokuseben auf der Nahrungsvakuole. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus einem Teich in der Nähe des Bodensees. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Actinophrys-sol-025-125-P9282706-BOD_NEW.jpg	http://www.protisten.de/gallery-ALL/32-Actinophrys-sol.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
b2f9b43d1c3df4f649b278f10b66671d	19326d9125c5b1c8bc2ca1517368b3e9	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Actinophrys sol Scale bar indicates 50 µm. Collected from Bodden, the brackish water between the isles of Hiddensee an Ruegen (German Baltic Sea). The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus OM-D M5 MKII.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Bodden (Brackwasser) vor Hiddensee. Mikrotechnik: Zeiss Universal, Kamera: Olympus O-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Actinophrys-sol-025-100-A27716-723-1-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/33-Actinophrys-sol.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
40d24a7b98e510fd47f73f46f10f1c6a	19326d9125c5b1c8bc2ca1517368b3e9	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Actinophrys sol Scale bar indicates 50 µm. Collected from Bodden, the brackish water between the isles of Hiddensee an Ruegen (German Baltic Sea). The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus OM-D M5 MKII.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Bodden (Brackwasser) vor Hiddensee. Mikrotechnik: Zeiss Universal, Kamera: Olympus O-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Actinophrys-sol-025-100-A27716-723-2-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/34-Actinophrys-sol.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
5769c31aaf96ea0ed77fd4090617ee7d	19326d9125c5b1c8bc2ca1517368b3e9	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Actinophrys sol Scale bar indicates 50 µm. Collected from Bodden, the brackish water between the isles of Hiddensee an Ruegen (German Baltic Sea). The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus OM-D M5 MKII.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Bodden (Brackwasser) vor Hiddensee. Mikrotechnik: Zeiss Universal, Kamera: Olympus O-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Actinophrys-sol-025-100-A277057-075-1-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/35-Actinophrys-sol.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
60c0587b5bcc7828a024f6183e4cecb6	19326d9125c5b1c8bc2ca1517368b3e9	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Actinophrys sol Scale bar indicates 50 µm. Collected from Bodden, the brackish water between the isles of Hiddensee an Ruegen (German Baltic Sea). The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus OM-D M5 MKII.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Bodden (Brackwasser) vor Hiddensee. Mikrotechnik: Zeiss Universal, Kamera: Olympus O-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Actinophrys-sol-025-100-A277057-075-2-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/36-Actinophrys-sol.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
84c69d191096a4bcd9b744b869e6b066	19326d9125c5b1c8bc2ca1517368b3e9	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Actinophrys sol Scale bar indicates 50 µm. Collected from Bodden, the brackish water between the isles of Hiddensee an Ruegen (German Baltic Sea). The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus OM-D M5 MKII.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Bodden (Brackwasser) vor Hiddensee. Mikrotechnik: Zeiss Universal, Kamera: Olympus O-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Actinophrys-sol-025-100-A277057-075-3-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/37-Actinophrys-sol.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
72dda94c883d1a5c026fdc6f2a908ebe	19326d9125c5b1c8bc2ca1517368b3e9	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Actinophrys sol Scale bar indicates 50 µm. Collected from Bodden, the brackish water between the isles of Hiddensee an Ruegen (German Baltic Sea). The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus OM-D M5 MKII.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Hiddensee Bodden (Germany) Latitude: 54.582633 Longitude: 13.115051 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus dem Bodden (Brackwasser) vor Hiddensee. Mikrotechnik: Zeiss Universal, Kamera: Olympus O-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Actinophrys-sol-025-100-A277084-HID_NEW.jpg	http://www.protisten.de/gallery-ALL/38-Actinophrys-sol.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
